fcntlmodule..fcntl_fcntl.txt-cmathmodule..c_prodi.txt,91,0,No Clone
cmathmodule..c_asin.txt-audioop..audioop_lin2lin.txt,82,1,No Clone
fpetestmodule..db0.txt-audioop..audioop_lin2lin.txt,94,2,No Clone
audioop..audioop_cross.txt-fcntlmodule..ins.txt,64,3,No Clone
cmathmodule..c_cos.txt-cmathmodule..c_prodi.txt,53,4,No Clone
cmathmodule..c_cos.txt-audioop..audioop_cross.txt,80,5,No Clone
fpetestmodule..nest2.txt-audioop..audioop_lin2lin.txt,87,6,No Clone
fpetestmodule..nest2.txt-cmathmodule..c_asin.txt,66,7,No Clone
cmathmodule..c_atan.txt-audioop..audioop_lin2lin.txt,86,8,No Clone
cmathmodule..c_atan.txt-fpetestmodule..nest2.txt,58,9,No Clone
fpectlmodule..fpe_reset.txt-fcntlmodule..ins.txt,76,10,No Clone
fpectlmodule..fpe_reset.txt-audioop..search.txt,70,11,No Clone
cmathmodule..cmath_log.txt-audioop..audioop_cross.txt,51,12,No Clone
cmathmodule..cmath_log.txt-fpectlmodule..fpe_reset.txt,89,13,No Clone
audioop..audioop_reverse.txt-fcntlmodule..ins.txt,71,14,No Clone
audioop..audioop_reverse.txt-audioop..search.txt,76,15,No Clone
audioop..audioop_tostereo.txt-cmathmodule..c_asin.txt,85,16,No Clone
audioop..audioop_tostereo.txt-fpetestmodule..nest2.txt,88,17,No Clone
cmathmodule..c_log.txt-cmathmodule..c_asin.txt,58,18,No Clone
cmathmodule..c_log.txt-fpetestmodule..nest2.txt,56,19,No Clone
audioop..audioop_mul.txt-fcntlmodule..ins.txt,74,20,No Clone
audioop..audioop_mul.txt-audioop..search.txt,79,21,No Clone
grpmodule..grp_getgrnam.txt-cmathmodule..c_prodi.txt,86,22,No Clone
grpmodule..grp_getgrnam.txt-fpectlmodule..fpe_reset.txt,83,23,No Clone
grpmodule..grp_getgrnam.txt-audioop..audioop_mul.txt,68,24,No Clone
fpetestmodule..test.txt-audioop..search.txt,77,25,No Clone
fpetestmodule..test.txt-audioop..audioop_reverse.txt,72,26,No Clone
fpectlmodule..sigfpe_handler.txt-audioop..audioop_lin2lin.txt,89,27,No Clone
fpectlmodule..sigfpe_handler.txt-fpetestmodule..nest2.txt,58,28,No Clone
fpectlmodule..sigfpe_handler.txt-audioop..audioop_tostereo.txt,91,29,No Clone
grpmodule..initgrp.txt-audioop..audioop_lin2lin.txt,80,30,No Clone
grpmodule..initgrp.txt-fpetestmodule..nest2.txt,71,31,No Clone
grpmodule..initgrp.txt-audioop..audioop_tostereo.txt,83,32,No Clone
grpmodule..initgrp.txt-fpectlmodule..sigfpe_handler.txt,74,33,No Clone
audioop..audioop_lin2alaw.txt-audioop..search.txt,73,34,No Clone
audioop..audioop_lin2alaw.txt-fpetestmodule..test.txt,73,35,No Clone
audioop..gcd.txt-audioop..audioop_cross.txt,78,36,No Clone
audioop..gcd.txt-fpectlmodule..fpe_reset.txt,64,37,No Clone
audioop..gcd.txt-audioop..audioop_mul.txt,86,38,No Clone
audioop..gcd.txt-audioop..audioop_lin2alaw.txt,81,39,No Clone
audioop..audioop_ratecv.txt-audioop..search.txt,94,40,No Clone
audioop..audioop_ratecv.txt-audioop..audioop_reverse.txt,78,41,No Clone
audioop..audioop_ratecv.txt-fpetestmodule..test.txt,88,42,No Clone
audioop..audioop_minmax.txt-cmathmodule..c_asin.txt,76,43,No Clone
audioop..audioop_minmax.txt-fpetestmodule..nest2.txt,80,44,No Clone
audioop..audioop_minmax.txt-audioop..audioop_tostereo.txt,53,45,Type 4
fcntlmodule..fcntl_lockf.txt-audioop..audioop_lin2lin.txt,58,46,No Clone
fcntlmodule..fcntl_lockf.txt-cmathmodule..c_asin.txt,77,47,No Clone
fcntlmodule..fcntl_lockf.txt-audioop..audioop_tostereo.txt,60,48,Type 2
fcntlmodule..fcntl_lockf.txt-fpectlmodule..sigfpe_handler.txt,87,49,No Clone
fcntlmodule..fcntl_ioctl.txt-fcntlmodule..ins.txt,83,50,No Clone
fcntlmodule..fcntl_ioctl.txt-audioop..audioop_reverse.txt,64,51,Type 2
fcntlmodule..fcntl_ioctl.txt-fpetestmodule..test.txt,74,52,No Clone
fcntlmodule..fcntl_ioctl.txt-audioop..audioop_ratecv.txt,72,53,No Clone
audioop..audioop_tomono.txt-audioop..audioop_cross.txt,51,54,Type 4
audioop..audioop_tomono.txt-fpectlmodule..fpe_reset.txt,92,55,No Clone
audioop..audioop_tomono.txt-fcntlmodule..fcntl_ioctl.txt,62,56,No Clone
audioop..audioop_max.txt-fcntlmodule..ins.txt,64,57,No Clone
audioop..audioop_max.txt-fpetestmodule..test.txt,75,58,No Clone
audioop..audioop_max.txt-audioop..audioop_ratecv.txt,84,59,No Clone
cmathmodule..c_log10.txt-audioop..audioop_lin2lin.txt,87,60,No Clone
cmathmodule..c_log10.txt-audioop..audioop_tostereo.txt,88,61,No Clone
cmathmodule..c_log10.txt-fpectlmodule..sigfpe_handler.txt,63,62,No Clone
cmathmodule..c_log10.txt-audioop..audioop_minmax.txt,82,63,No Clone
audioop..audioop_findmax.txt-cmathmodule..c_asin.txt,72,64,No Clone
audioop..audioop_findmax.txt-audioop..audioop_tostereo.txt,61,65,No Clone
audioop..audioop_findmax.txt-fpectlmodule..sigfpe_handler.txt,82,66,No Clone
audioop..audioop_findmax.txt-audioop..audioop_minmax.txt,41,67,Type 4
fcntlmodule..conv_descriptor.txt-fcntlmodule..ins.txt,61,68,No Clone
fcntlmodule..conv_descriptor.txt-audioop..search.txt,49,69,No Clone
fcntlmodule..conv_descriptor.txt-fpetestmodule..test.txt,82,70,No Clone
fcntlmodule..conv_descriptor.txt-audioop..audioop_ratecv.txt,95,71,No Clone
fcntlmodule..conv_descriptor.txt-audioop..audioop_max.txt,78,72,No Clone
audioop.._sum2.txt-audioop..audioop_cross.txt,71,73,No Clone
audioop.._sum2.txt-fpectlmodule..fpe_reset.txt,68,74,No Clone
audioop.._sum2.txt-audioop..audioop_lin2alaw.txt,75,75,No Clone
audioop.._sum2.txt-fcntlmodule..fcntl_ioctl.txt,89,76,No Clone
audioop..audioop_findfactor.txt-fcntlmodule..ins.txt,61,77,No Clone
audioop..audioop_findfactor.txt-audioop..audioop_reverse.txt,60,78,Type 3
audioop..audioop_findfactor.txt-fpetestmodule..test.txt,72,79,No Clone
audioop..audioop_findfactor.txt-audioop..audioop_max.txt,48,80,Unsure
audioop..audioop_adpcm2lin.txt-audioop..audioop_lin2lin.txt,40,81,Unsure
audioop..audioop_adpcm2lin.txt-fpetestmodule..nest2.txt,90,82,No Clone
audioop..audioop_adpcm2lin.txt-audioop..audioop_tostereo.txt,40,83,Type 3
audioop..audioop_adpcm2lin.txt-audioop..audioop_minmax.txt,59,84,Type 3
audioop..audioop_adpcm2lin.txt-cmathmodule..c_log10.txt,90,85,No Clone
audioop..audioop_lin2ulaw.txt-cmathmodule..c_asin.txt,76,86,No Clone
audioop..audioop_lin2ulaw.txt-audioop..audioop_tostereo.txt,46,87,Type 3
audioop..audioop_lin2ulaw.txt-fpectlmodule..sigfpe_handler.txt,85,88,No Clone
audioop..audioop_lin2ulaw.txt-audioop..audioop_adpcm2lin.txt,51,89,Type 3
fcntlmodule..all_ins.txt-fcntlmodule..ins.txt,87,90,No Clone
fcntlmodule..all_ins.txt-audioop..audioop_reverse.txt,73,91,No Clone
fcntlmodule..all_ins.txt-fpetestmodule..test.txt,82,92,No Clone
fcntlmodule..all_ins.txt-audioop..audioop_ratecv.txt,66,93,No Clone
fcntlmodule..all_ins.txt-audioop..audioop_findfactor.txt,83,94,No Clone
fpectlmodule..turnoff_sigfpe.txt-cmathmodule..c_prodi.txt,63,95,No Clone
fpectlmodule..turnoff_sigfpe.txt-audioop..audioop_cross.txt,79,96,No Clone
fpectlmodule..turnoff_sigfpe.txt-fpectlmodule..fpe_reset.txt,59,97,No Clone
fpectlmodule..turnoff_sigfpe.txt-audioop..audioop_mul.txt,85,98,No Clone
fpectlmodule..turnoff_sigfpe.txt-audioop..audioop_lin2alaw.txt,81,99,No Clone
fpectlmodule..turnoff_sigfpe.txt-fcntlmodule..fcntl_ioctl.txt,90,100,No Clone
fpectlmodule..turnoff_sigfpe.txt-fcntlmodule..conv_descriptor.txt,56,101,No Clone
fpectlmodule..turnoff_sigfpe.txt-fcntlmodule..all_ins.txt,93,102,No Clone
audioop..audioop_avgpp.txt-fcntlmodule..ins.txt,77,103,No Clone
audioop..audioop_avgpp.txt-audioop..search.txt,81,104,No Clone
audioop..audioop_avgpp.txt-audioop..audioop_reverse.txt,37,105,Type 4
audioop..audioop_avgpp.txt-fpetestmodule..test.txt,76,106,No Clone
audioop..audioop_avgpp.txt-audioop..audioop_ratecv.txt,74,107,No Clone
audioop..audioop_avgpp.txt-audioop..audioop_max.txt,45,108,Type 1
audioop..audioop_avgpp.txt-audioop..audioop_findfactor.txt,67,109,No Clone
cmathmodule..c_sin.txt-audioop..audioop_lin2lin.txt,87,110,No Clone
cmathmodule..c_sin.txt-cmathmodule..c_asin.txt,48,111,Unsure
cmathmodule..c_sin.txt-fpetestmodule..nest2.txt,56,112,No Clone
cmathmodule..c_sin.txt-audioop..audioop_tostereo.txt,89,113,No Clone
cmathmodule..c_sin.txt-fpectlmodule..sigfpe_handler.txt,61,114,No Clone
cmathmodule..c_sin.txt-audioop..audioop_minmax.txt,81,115,No Clone
cmathmodule..c_sin.txt-cmathmodule..c_log10.txt,25,116,No Clone
cmathmodule..c_sin.txt-audioop..audioop_adpcm2lin.txt,90,117,No Clone
audioop..audioop_getsample.txt-audioop..audioop_lin2lin.txt,45,118,No Clone
audioop..audioop_getsample.txt-cmathmodule..c_asin.txt,74,,
audioop..audioop_getsample.txt-fpetestmodule..nest2.txt,78,120,No Clone
audioop..audioop_getsample.txt-audioop..audioop_tostereo.txt,57,121,Type 2
audioop..audioop_getsample.txt-fpectlmodule..sigfpe_handler.txt,82,122,No Clone
audioop..audioop_getsample.txt-cmathmodule..c_log10.txt,80,123,No Clone
audioop..audioop_getsample.txt-audioop..audioop_adpcm2lin.txt,60,124,No Clone
audioop..audioop_getsample.txt-cmathmodule..c_sin.txt,80,125,No Clone
audioop..audioop_alaw2lin.txt-fcntlmodule..ins.txt,69,126,No Clone
audioop..audioop_alaw2lin.txt-audioop..search.txt,74,127,No Clone
audioop..audioop_alaw2lin.txt-fpetestmodule..test.txt,73,128,No Clone
audioop..audioop_alaw2lin.txt-audioop..audioop_ratecv.txt,81,129,No Clone
audioop..audioop_alaw2lin.txt-audioop..audioop_max.txt,39,130,Type 3
audioop..audioop_alaw2lin.txt-audioop..audioop_findfactor.txt,55,131,Type 3
audioop..audioop_alaw2lin.txt-audioop..audioop_avgpp.txt,46,132,Type 3
audioop..st_14linear2ulaw.txt-cmathmodule..c_prodi.txt,83,133,Type 3
audioop..st_14linear2ulaw.txt-audioop..audioop_cross.txt,68,134,Type 3
audioop..st_14linear2ulaw.txt-fpectlmodule..fpe_reset.txt,80,135,Type 3
audioop..st_14linear2ulaw.txt-audioop..audioop_mul.txt,73,136,Type 3
audioop..st_14linear2ulaw.txt-audioop..audioop_lin2alaw.txt,67,137,Type 3
audioop..st_14linear2ulaw.txt-fcntlmodule..fcntl_ioctl.txt,82,138,Type 3
audioop..st_14linear2ulaw.txt-fcntlmodule..conv_descriptor.txt,70,139,Type 3
audioop..st_14linear2ulaw.txt-fcntlmodule..all_ins.txt,86,140,Type 3
audioop..st_14linear2ulaw.txt-audioop..audioop_alaw2lin.txt,68,141,Type 3
audioop..audioop_rms.txt-fcntlmodule..ins.txt,65,142,No Clone
audioop..audioop_rms.txt-audioop..search.txt,68,143,No Clone
audioop..audioop_rms.txt-audioop..audioop_reverse.txt,35,144,Type 4
audioop..audioop_rms.txt-fpetestmodule..test.txt,76,145,No Clone
audioop..audioop_rms.txt-audioop..audioop_ratecv.txt,84,146,No Clone
audioop..audioop_rms.txt-audioop..audioop_findfactor.txt,49,147,Unsure
audioop..audioop_rms.txt-audioop..audioop_avgpp.txt,46,148,Type 1
fcntlmodule..initfcntl.txt-audioop..audioop_lin2lin.txt,82,149,No Clone
fcntlmodule..initfcntl.txt-cmathmodule..c_asin.txt,71,150,No Clone
fcntlmodule..initfcntl.txt-fpetestmodule..nest2.txt,69,151,No Clone
fcntlmodule..initfcntl.txt-audioop..audioop_tostereo.txt,85,152,No Clone
fcntlmodule..initfcntl.txt-fpectlmodule..sigfpe_handler.txt,70,153,No Clone
fcntlmodule..initfcntl.txt-audioop..audioop_minmax.txt,75,154,No Clone
fcntlmodule..initfcntl.txt-cmathmodule..c_log10.txt,71,155,No Clone
fcntlmodule..initfcntl.txt-audioop..audioop_adpcm2lin.txt,86,156,No Clone
fcntlmodule..initfcntl.txt-cmathmodule..c_sin.txt,70,157,No Clone
cmathmodule..c_tan.txt-audioop..audioop_lin2lin.txt,83,158,No Clone
cmathmodule..c_tan.txt-cmathmodule..c_asin.txt,47,159,No Clone
cmathmodule..c_tan.txt-fpetestmodule..nest2.txt,56,160,No Clone
cmathmodule..c_tan.txt-audioop..audioop_tostereo.txt,84,161,No Clone
cmathmodule..c_tan.txt-fpectlmodule..sigfpe_handler.txt,69,162,No Clone
cmathmodule..c_tan.txt-audioop..audioop_minmax.txt,76,163,No Clone
cmathmodule..c_tan.txt-cmathmodule..c_log10.txt,46,164,No Clone
cmathmodule..c_tan.txt-audioop..audioop_adpcm2lin.txt,87,165,No Clone
cmathmodule..c_tan.txt-cmathmodule..c_sin.txt,42,166,No Clone
cmathmodule..c_tan.txt-fcntlmodule..initfcntl.txt,71,167,No Clone
cmathmodule..c_tanh.txt-fcntlmodule..ins.txt,64,168,No Clone
cmathmodule..c_tanh.txt-audioop..search.txt,63,169,No Clone
cmathmodule..c_tanh.txt-audioop..audioop_reverse.txt,81,170,No Clone
cmathmodule..c_tanh.txt-fpetestmodule..test.txt,76,171,No Clone
cmathmodule..c_tanh.txt-audioop..audioop_ratecv.txt,94,172,No Clone
cmathmodule..c_tanh.txt-audioop..audioop_max.txt,75,173,No Clone
cmathmodule..c_tanh.txt-audioop..audioop_findfactor.txt,69,174,No Clone
cmathmodule..c_tanh.txt-audioop..audioop_avgpp.txt,85,175,No Clone
cmathmodule..c_tanh.txt-audioop..audioop_rms.txt,75,176,No Clone
cmathmodule..c_acos.txt-cmathmodule..c_prodi.txt,69,177,No Clone
cmathmodule..c_acos.txt-audioop..audioop_cross.txt,76,178,No Clone
cmathmodule..c_acos.txt-fpectlmodule..fpe_reset.txt,70,179,No Clone
cmathmodule..c_acos.txt-audioop..audioop_mul.txt,83,180,No Clone
cmathmodule..c_acos.txt-audioop..audioop_lin2alaw.txt,78,181,No Clone
cmathmodule..c_acos.txt-fcntlmodule..fcntl_ioctl.txt,87,182,No Clone
cmathmodule..c_acos.txt-fcntlmodule..conv_descriptor.txt,65,183,No Clone
cmathmodule..c_acos.txt-fcntlmodule..all_ins.txt,91,184,No Clone
cmathmodule..c_acos.txt-audioop..audioop_alaw2lin.txt,79,185,No Clone
cmathmodule..c_acos.txt-cmathmodule..c_tanh.txt,49,186,No Clone
cmathmodule..c_asinh.txt-fcntlmodule..ins.txt,65,187,No Clone
cmathmodule..c_asinh.txt-audioop..search.txt,65,188,No Clone
cmathmodule..c_asinh.txt-audioop..audioop_reverse.txt,81,189,No Clone
cmathmodule..c_asinh.txt-fpetestmodule..test.txt,76,190,No Clone
cmathmodule..c_asinh.txt-audioop..audioop_ratecv.txt,94,191,No Clone
cmathmodule..c_asinh.txt-audioop..audioop_max.txt,76,192,No Clone
cmathmodule..c_asinh.txt-audioop..audioop_findfactor.txt,70,193,No Clone
cmathmodule..c_asinh.txt-audioop..audioop_avgpp.txt,85,194,No Clone
cmathmodule..c_asinh.txt-audioop..audioop_rms.txt,76,195,No Clone
fpetestmodule..initfpetest.txt-audioop..audioop_lin2lin.txt,77,196,No Clone
fpetestmodule..initfpetest.txt-cmathmodule..c_asin.txt,72,197,No Clone
fpetestmodule..initfpetest.txt-fpetestmodule..nest2.txt,72,198,No Clone
fpetestmodule..initfpetest.txt-audioop..audioop_tostereo.txt,80,199,No Clone
fpetestmodule..initfpetest.txt-fpectlmodule..sigfpe_handler.txt,76,200,No Clone
fpetestmodule..initfpetest.txt-audioop..audioop_minmax.txt,69,201,No Clone
fpetestmodule..initfpetest.txt-cmathmodule..c_log10.txt,77,202,No Clone
fpetestmodule..initfpetest.txt-audioop..audioop_adpcm2lin.txt,82,203,No Clone
fpetestmodule..initfpetest.txt-cmathmodule..c_sin.txt,76,204,No Clone
fpetestmodule..initfpetest.txt-fcntlmodule..initfcntl.txt,36,205,No Clone
audioop..audioop_ulaw2lin.txt-cmathmodule..c_asin.txt,77,206,No Clone
audioop..audioop_ulaw2lin.txt-fpetestmodule..nest2.txt,82,207,No Clone
audioop..audioop_ulaw2lin.txt-audioop..audioop_tostereo.txt,44,208,Type 3
audioop..audioop_ulaw2lin.txt-fpectlmodule..sigfpe_handler.txt,86,209,No Clone
audioop..audioop_ulaw2lin.txt-audioop..audioop_minmax.txt,42,210,Type 3
audioop..audioop_ulaw2lin.txt-cmathmodule..c_log10.txt,83,211,No Clone
audioop..audioop_ulaw2lin.txt-audioop..audioop_adpcm2lin.txt,47,212,No Clone
audioop..audioop_ulaw2lin.txt-cmathmodule..c_sin.txt,83,213,No Clone
audioop..audioop_ulaw2lin.txt-fcntlmodule..initfcntl.txt,76,214,No Clone
audioop..audioop_ulaw2lin.txt-fpetestmodule..initfpetest.txt,72,215,No Clone
audioop..audioop_maxpp.txt-fcntlmodule..ins.txt,77,216,No Clone
audioop..audioop_maxpp.txt-audioop..search.txt,81,217,No Clone
audioop..audioop_maxpp.txt-audioop..audioop_reverse.txt,35,218,Type 4
audioop..audioop_maxpp.txt-fpetestmodule..test.txt,76,219,No Clone
audioop..audioop_maxpp.txt-audioop..audioop_ratecv.txt,74,220,No Clone
audioop..audioop_maxpp.txt-audioop..audioop_max.txt,43,221,Type 4
audioop..audioop_maxpp.txt-audioop..audioop_findfactor.txt,66,222,No Clone
audioop..audioop_maxpp.txt-audioop..audioop_rms.txt,45,223,Type 1
audioop..audioop_maxpp.txt-cmathmodule..c_asinh.txt,85,224,No Clone
audioop..st_linear2alaw.txt-cmathmodule..c_prodi.txt,83,225,No Clone
audioop..st_linear2alaw.txt-audioop..audioop_cross.txt,66,226,No Clone
audioop..st_linear2alaw.txt-fpectlmodule..fpe_reset.txt,81,227,No Clone
audioop..st_linear2alaw.txt-audioop..audioop_mul.txt,71,228,No Clone
audioop..st_linear2alaw.txt-audioop..audioop_lin2alaw.txt,65,229,No Clone
cmathmodule..math_1.txt-grpmodule..grp_getgrnam.txt,66,230,No Clone
cmathmodule..math_1.txt-audioop..audioop_lin2alaw.txt,59,231,No Clone
cmathmodule..math_1.txt-fcntlmodule..fcntl_lockf.txt,61,232,No Clone
cmathmodule..math_1.txt-cmathmodule..c_log10.txt,80,233,No Clone
cmathmodule..math_1.txt-audioop..audioop_findfactor.txt,62,234,No Clone
cmathmodule..math_1.txt-fpectlmodule..turnoff_sigfpe.txt,83,235,No Clone
cmathmodule..math_1.txt-audioop..audioop_alaw2lin.txt,60,236,No Clone
cmathmodule..math_1.txt-cmathmodule..c_tan.txt,76,237,No Clone
cmathmodule..math_1.txt-fpetestmodule..initfpetest.txt,73,238,No Clone
fpectlmodule..initfpectl.txt-audioop..audioop_lin2lin.txt,77,239,No Clone
fpectlmodule..initfpectl.txt-cmathmodule..c_cos.txt,76,240,No Clone
fpectlmodule..initfpectl.txt-fpectlmodule..fpe_reset.txt,78,241,No Clone
fpectlmodule..initfpectl.txt-cmathmodule..c_log.txt,78,242,No Clone
fpectlmodule..initfpectl.txt-fpectlmodule..sigfpe_handler.txt,75,243,Type 1
fpectlmodule..initfpectl.txt-audioop..audioop_ratecv.txt,91,244,No Clone
fpectlmodule..initfpectl.txt-audioop..audioop_tomono.txt,79,245,No Clone
fpectlmodule..initfpectl.txt-fcntlmodule..conv_descriptor.txt,73,246,No Clone
fpectlmodule..initfpectl.txt-audioop..audioop_lin2ulaw.txt,71,247,No Clone
fpectlmodule..initfpectl.txt-audioop..audioop_rms.txt,70,248,No Clone
fpectlmodule..initfpectl.txt-cmathmodule..c_acos.txt,72,249,No Clone
fpectlmodule..initfpectl.txt-audioop..audioop_maxpp.txt,79,250,No Clone
audioop..audioop_add.txt-grpmodule..grp_getgrgid.txt,77,251,No Clone
audioop..audioop_add.txt-cmathmodule..c_asin.txt,86,252,No Clone
audioop..audioop_add.txt-audioop..search.txt,84,253,No Clone
audioop..audioop_add.txt-cmathmodule..cmath_log.txt,59,254,No Clone
audioop..audioop_add.txt-audioop..audioop_mul.txt,30,255,Type 4
audioop..audioop_add.txt-grpmodule..initgrp.txt,83,256,No Clone
audioop..audioop_add.txt-audioop..audioop_max.txt,55,257,Type 3
audioop..audioop_add.txt-audioop.._sum2.txt,86,258,No Clone
audioop..audioop_add.txt-fcntlmodule..all_ins.txt,65,259,No Clone
audioop..audioop_add.txt-audioop..audioop_getsample.txt,60,260,Type 2
audioop..audioop_add.txt-fcntlmodule..initfcntl.txt,86,261,No Clone
audioop..audioop_add.txt-cmathmodule..c_asinh.txt,87,262,No Clone
audioop..audioop_add.txt-audioop..st_linear2alaw.txt,78,263,No Clone
audioop..audioop_avg.txt-grpmodule..grp_getgrgid.txt,62,264,No Clone
audioop..audioop_avg.txt-cmathmodule..c_asin.txt,75,265,No Clone
audioop..audioop_avg.txt-audioop..search.txt,67,266,No Clone
audioop..audioop_avg.txt-cmathmodule..cmath_log.txt,53,267,No Clone
audioop..audioop_avg.txt-audioop..audioop_mul.txt,41,268,Type 3
audioop..audioop_avg.txt-grpmodule..initgrp.txt,72,269,No Clone
audioop..audioop_avg.txt-audioop.._sum2.txt,71,270,No Clone
audioop..audioop_avg.txt-fcntlmodule..all_ins.txt,79,271,No Clone
audioop..audioop_avg.txt-fcntlmodule..initfcntl.txt,75,272,No Clone
audioop..audioop_avg.txt-cmathmodule..c_asinh.txt,76,273,No Clone
audioop..audioop_avg.txt-audioop..st_linear2alaw.txt,65,274,No Clone
cmathmodule..c_exp.txt-audioop..audioop_lin2lin.txt,88,275,No Clone
cmathmodule..c_exp.txt-fcntlmodule..ins.txt,68,276,No Clone
cmathmodule..c_exp.txt-fpectlmodule..fpe_reset.txt,58,277,No Clone
