Group,Genre,UserRating,LowerDownloads,FuzzyRisk,JavaFiles,DefectCount,LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount
2,Shopping,4.1,1000000,51,2447,21,335102,3106,1343,508,3,1,,
2,Education,4.5,10000,50,1237,9,137241,2202,917,318,1,1,2,
2,Health & Fitness,4.5,1000,51,316,6,22941,304,49,22,,4,3,8
2,Music & Audio,4.8,1000,100,651,6,102792,1421,715,159,3,3,2,3
2,Books & Reference,4.4,10000,51,199,3,17583,231,58,25,,1,2,7
2,Casual,3.9,500000,100,5862,9,618597,9992,4825,1640,2,2,2,6
2,News & Magazines,4.5,1000,92,2015,6,239381,,,,1,2,2,
2,Tools,3.8,10000,92,571,9,76435,,,,,1,2,
2,Media & Video,4.1,1000,100,4018,5798,454206,7496,5108,946,1,4,2,
2,Entertainment,3.6,1000,0,40,3,2653,64,20,10,,1,,
2,Books & Reference,4.2,10000000,51,5999,16,536820,9467,4421,1443,8,,6,
2,Books & Reference,5,1000,50,321,6,33442,427,207,66,4,2,4,
2,Puzzle,3.4,1000000,0,9,3,3577,,,,,,2,
2,Puzzle,4.4,100000,51,1487,9,155536,2550,1053,362,3,4,,
2,Lifestyle,4.2,50000,95,651,6,102773,1422,719,161,6,3,5,18
2,Tools,4.3,10000000,92,3940,9,326186,4497,2255,465,1,3,,
2,Books & Reference,4.6,10000,0,332,6,29779,445,219,92,,3,,
2,Transportation,4.8,1000,50,66,3,4567,85,14,7,1,1,2,3
2,Finance,3.9,10000,50,1799,9,172361,3166,1221,404,3,,,
2,Personalization,4,100000,0,15,3,651,9,4,2,,,2,4
2,Entertainment,4.2,50000,92,219,6,46277,,,,,1,3,
2,Education,4,1000,92,1692,12,195824,,,,1,2,3,
2,Tools,3.7,1000000,92,671,9,94529,1076,611,170,2,2,2,13
2,Entertainment,4.2,100000,51,245,6,24086,281,52,22,,6,2,2
2,Media & Video,4.6,1000,51,750,9,75563,1054,451,181,,4,4,4
2,Tools,3.5,10000,0,34,3,2292,57,6,3,,,2,2
2,Tools,3.7,1000,51,69,6,5327,74,29,10,,1,2,7
2,Lifestyle,4.8,1000,0,10,3,236,,,,,,,
2,Productivity,4.8,1000,0,14,3,571,11,0,0,,,2,4
2,Libraries & Demo,4.4,10000000,0,7,6,132,,,,,,,
2,Lifestyle,5,1000,51,59,6,3776,91,40,19,,1,,
2,Trivia,4.1,1000,51,198,3,22164,170,41,17,,1,2,
2,Personalization,4.5,1000000,0,406,6,39774,,,,,4,7,
2,Tools,4,1000,0,29,6,1146,10,0,0,1,,2,4
2,Productivity,4.5,50000000,50,5179,12,401058,7289,2991,861,37,,6,10
2,Sports,4.5,10000,51,3289,32,371120,4918,2553,727,2,5,,
2,Media & Video,4.3,10000,92,400,9,38836,416,50,20,1,1,2,
2,Casual,3.8,1000000,51,61,5111,6047,62,4,2,,,,
2,Finance,4.8,1000,51,289,6,24728,397,152,52,1,1,2,
2,Music & Audio,4.9,1000,50,1744,9,208416,3004,1108,402,2,2,2,17
2,Tools,3.8,10000,0,33,6,2201,56,6,3,2,2,1,
2,Arcade,3.9,100000,50,420,6,53879,480,161,63,,1,2,
2,Puzzle,3.5,1000,51,840,6,79502,,,,1,3,2,
2,Board,4.1,1000,51,1280,15,304518,3722,1741,411,,9,2,
2,Communication,4,10000,51,911,9,93334,1590,650,200,2,1,2,10
2,Finance,4.5,50000,50,1237,9,151346,2196,836,326,2,3,3,2
2,Entertainment,3.7,1000,51,456,6,41195,540,235,95,,1,2,
2,Music & Audio,4.1,1000,51,1179,41338,111123,1598,589,230,,6,2,17
2,Puzzle,3.7,50000,100,4567,30,570707,8641,4413,1167,,4,,2
2,Puzzle,4.1,10000,51,81,5095,7337,87,6,3,,,2,3
2,Tools,3.3,1000,50,11,3,851,13,12,3,27,1,,
2,Social,4.1,5000000,100,4463,9,550431,8661,5157,1204,,3,7,4
2,Business,4.4,1000,0,1447,12,141061,,,,,6,2,
2,Lifestyle,4.5,100000,51,566,9,37555,799,114,49,7,,4,
2,Productivity,4.3,5000,0,466,6,35066,,,,,3,2,
2,Education,4.8,1000,51,254,6,27161,352,142,55,3,2,2,
2,Education,5,1000,51,323,6,65018,496,152,53,1,1,2,
2,Books & Reference,4.9,1000,0,15,3,517,6,2,1,,1,2,10
2,Entertainment,4.2,500000,51,2833,16,260489,4365,1642,582,1,2,5,10
2,Lifestyle,4.5,1000000,50,5401,24,588500,10272,5146,1601,5,4,5,1
2,Entertainment,4.9,1000,0,161,9,12546,134,46,20,,,2,
2,Personalization,4.1,100000,92,515,9,69424,,,,,1,2,
2,Lifestyle,4.5,10000,,538,6,75334,,,,,2,2,
2,Board,4.3,10000,92,322,6,39103,355,45,21,5,,2,6
2,Music,4.4,100000,95,3849,9,422689,7307,4617,958,1,2,,
2,Communication,4.1,100000,0,45,9,3115,64,10,5,,,,
2,Music & Audio,4.4,5000,0,510,6,48449,,,,,4,,
2,Tools,4.2,50000,51,534,9,49782,693,316,132,,3,2,2
2,Books & Reference,4.5,50000,51,270,3,27068,,,,4,1,4,
2,Personalization,4.4,50000,0,19,6,2082,13,0,0,,,,1
2,Entertainment,3.1,1000,50,280,6,39520,853,536,94,4,4,,
2,Tools,4.4,50000000,80,1735,9,155597,,,,5,2,8,
2,Finance,3.1,10000,51,836,9,77430,1054,158,68,,3,3,2
2,Books & Reference,4.7,1000,0,924,6,98255,1425,656,247,,6,2,
2,Sports,5,1000,92,2543,6,349024,5791,4362,728,,3,3,34
2,Books & Reference,4.4,100000,100,2166,9,274448,,,,2,2,3,
2,Puzzle,4.1,10000,50,693,5114,94268,978,298,115,,2,2,9
2,Weather,4.5,100000,92,1386,6,156839,1886,756,306,,3,2,8
2,Lifestyle,3.7,5000,51,78,6,6214,108,10,5,,1,,
2,Education,3.8,10000,92,442,9,46528,,,,1,2,2,
2,Business,4.2,10000,92,338,1996,27282,332,56,22,10,,6,8
2,Lifestyle,4.1,50000,50,1435,9,197384,2156,887,341,3,1,3,
2,Health & Fitness,3.2,1000,0,48,6,3088,47,18,7,,1,3,2
2,Education,3.7,5000,92,688,6,85648,,,,,3,2,
2,Arcade,3.8,5000,83,2662,27,288996,,,,5,1,2,
2,Casual,3.4,100000,0,14,3,1213,7,0,0,,,2,4
2,Media & Video,3.9,10000,51,46,3,4496,36,2,1,,1,2,10
2,Productivity,4.5,1000,52,23,3337,1997,,,,13,,,
2,Education,4.5,50000,92,4654,22,518264,8147,5549,1090,1,4,2,7
2,Entertainment,3.9,100000,51,14,3,678,14,6,3,1,,2,
2,Communication,4.2,50000,50,907,15,82556,997,519,149,4,4,8,7
2,Puzzle,4.2,1000000,92,1959,3,169003,,,,,5,2,
2,Books & Reference,3.6,10000,92,735,9,67558,,,,1,1,8,
2,News & Magazines,3.5,50000,50,230,6,26425,345,72,29,3,3,3,9
2,Shopping,4.2,50000,81,496,9,49161,757,373,110,8,1,2,4
2,Lifestyle,4,1000000,92,759,9,76050,996,325,127,,9,2,5
2,Travel & Local,3.3,50000,50,93,4888,8292,102,6,3,,,2,11
2,Music & Audio,4.1,10000,92,853,6,79356,,,,,,2,
2,Racing,4,100000,92,1293,12,152314,1756,751,298,2,6,2,6
2,Communication,5,1000,50,598,9,61973,,,,1,,2,
2,Casino,4.2,10000,51,1217,12,103512,1353,246,98,6,5,,
2,Tools,4.3,1000000,86,1361,9,159680,,,,15,,4,
2,Media & Video,3.8,10000,92,522,9,69849,,,,1,1,2,
2,Tools,4.3,50000,51,43,3,2848,64,35,12,,,2,
2,Tools,3.3,1000,0,11,3,881,8,0,0,,,2,17
2,Books & Reference,3.6,1000,92,516,9,69360,647,258,107,,1,2,12
2,Communication,4,10000000,50,10,3,877,22,4,2,26,,,3
2,News & Magazines,4,100000,50,60,9,5742,74,10,5,,2,2,19
2,Business,3,500000,86,1459,9,149482,2879,1542,261,7,3,4,3
2,Personalization,4.2,10000,0,9,3,216,1,0,0,,,2,
2,Casual,4.2,1000000,92,988,39,170703,1387,512,116,,3,2,
2,Tools,4,100000,92,743,6,104308,1041,356,137,2,1,5,5
2,Productivity,4,10000,50,582,3,53138,894,120,50,2,1,3,6
2,Word,4,50000,92,2288,15,232877,3230,984,364,4,3,,
2,Casual,4.4,1000,50,423,5111,39292,501,133,60,,1,2,12
2,Photography,4,5000000,92,1510,6,153935,2440,1324,294,4,1,2,5
2,Entertainment,4,5000,51,219,83,21676,332,56,25,1,,5,14
2,Card,3.7,5000,51,107,3528,16984,218,29,12,,1,2,2
2,Tools,3.9,1000,51,455,9,44808,557,265,110,1,1,2,2
2,Books & Reference,4.6,10000,92,1199,15,141241,1803,690,257,1,1,2,5
2,Tools,4.2,1000,0,12,6,591,10,2,1,,,2,
2,Music & Audio,3.3,50000,51,763,6,82478,979,337,128,,2,2,13
2,Health & Fitness,4,50000,92,1751,9,221593,3024,1441,459,,5,6,
2,Casual,3.7,10000,51,599,9,27693,,,,2,1,2,
2,Tools,4.4,1000000,92,829,15,79116,932,223,70,,1,6,5
2,Communication,3.8,10000,50,543,9,48656,497,128,56,4,,,
2,Puzzle,3.5,5000,92,1198,6,125835,,,,,3,2,
2,Puzzle,3.3,10000,51,69,5098,7134,81,9,3,,,2,15
2,Education,3.9,100000,51,70,3,7292,86,6,3,,1,,
2,Business,4.2,5000000,92,2022,12,298945,3463,1882,495,,4,,
2,Educational,4.5,10000,92,1059,12,122705,1487,632,216,3,1,2,6
2,Personalization,4,50000,0,19,3,1619,43,16,8,,,2,13
2,Finance,4.7,1000,51,2130,18,171049,2766,1239,402,1,2,,
2,Personalization,3.9,100000,51,227,6,20773,228,36,16,,1,2,1
2,Entertainment,4.2,500000,51,163,9,13865,148,28,12,,1,2,7
2,Business,3.8,10000,51,1259,15,296749,3652,1701,405,,9,2,2
2,Action,3.8,1000,51,2702,15,260056,3833,1561,559,,5,2,7
2,Business,4.5,1000,50,2560,12,292644,,,,,2,2,
2,Sports,3.9,5000000,51,1801,12,181997,2718,1195,411,,3,2,
2,Entertainment,3.5,5000,92,231,3,42050,242,70,24,1,2,2,2
2,Tools,4.4,50000,0,10,6,213,3346,1910,494,,,,4
2,Medical,3.6,5000,92,680,9,86660,,,,2,3,2,
2,Education,4.6,100000,92,447,6,65545,688,250,87,2,3,2,5
2,Communication,4.3,10000000,53,3641,18,369863,5667,2409,887,6,,6,
2,Music & Audio,4.2,10000,51,35,6,2849,,,,1,,2,
2,News & Magazines,3.8,5000,51,1845,18,150489,2100,599,235,,3,2,4
2,News & Magazines,4.8,500000,51,116,5117,13153,246,98,21,3,1,2,3
2,Entertainment,3.8,5000,51,975,6,81596,1160,504,177,,3,13,
2,Education,4.2,5000,51,69,6,7345,81,17,5,,4,2,2
2,Books & Reference,3.7,1000,100,4339,30,544085,8254,4285,1114,,4,6,11
2,Puzzle,4.4,100000,51,1413,6,94679,,,,,4,2,
2,Puzzle,4.4,1000,51,1314,9,98602,1746,795,299,1,5,2,4
2,Puzzle,3.8,10000,92,2487,12,305910,4891,3378,608,,1,2,2
2,Education,4.4,10000,51,2718,6,178168,4102,3521,179,,3,3,
2,Lifestyle,4.1,5000,51,54,3660,5764,47,0,0,,,2,7
2,Lifestyle,4.5,100000,51,95,9,10431,123,17,7,,6,2,4
2,Education,4.3,50000,51,260,9,26879,324,60,25,,6,2,3
2,Sports,4.5,1000000,100,1146,197,119617,1752,693,288,1,2,,
2,Casual,4.2,10000,51,724,18,70498,1009,486,118,,2,,
2,Productivity,4.2,100000,51,4704,42,438790,,,,1,4,5,
2,Education,4.7,1000,95,2729,12,288949,3918,1630,593,2,3,2,4
2,Tools,4.5,10000,0,7,3,152,1780,765,305,,,,4
2,Tools,4.5,1000,52,387,12,48034,,,,7,1,3,
2,Tools,4.4,5000000,86,5314,46,561849,7605,2472,904,19,,,
2,Productivity,4.3,100000,50,5054,18,474678,8841,5145,1381,1,1,3,
2,Comics,3.4,5000,92,932,6,119342,1212,484,195,,3,2,
2,News & Magazines,4.8,1000,92,158,6,13420,292,149,39,3,1,5,7
2,Personalization,4.3,50000,0,9,3,318,2,0,0,,,2,
2,News & Magazines,3.8,5000,51,12,6,373,6,0,0,1,,2,
2,Lifestyle,3.3,5000,50,2015,12,237866,4039,2686,525,1,2,5,13
2,Role Playing,4.6,1000000,92,3423,9,340066,4696,2002,654,2,3,,
2,Lifestyle,3.6,10000,51,54,3660,5764,47,0,0,,,2,4
2,Simulation,4.5,500000,100,1519,21,203709,2002,716,276,1,2,3,8
2,Media & Video,4,100000,51,71,3,6199,94,9,4,,,2,
2,Shopping,4.1,1000,100,2992,18,301777,,,,1,3,2,
2,Puzzle,4.6,1000,92,242,6,45432,271,71,32,,2,2,8
2,Board,4,50000,100,1973,18,378492,,,,2,9,2,
2,Communication,4.1,100000,50,1489,6,123903,2250,828,199,3,6,9,18
2,Entertainment,4.6,1000,51,37,6,1881,,,,1,,3,
2,Puzzle,3.6,10000,51,73,3,8558,124,29,13,,,2,4
2,Education,4.2,10000,92,252,9,45696,322,67,29,1,2,2,4
2,Health & Fitness,3.4,50000,0,409,12,38572,556,206,86,,2,2,3
2,Finance,4.1,5000000,50,935,12,83146,1125,344,147,2,3,5,
2,Libraries & Demo,4,100000,0,10,3,555,519,269,103,,,2,
2,Personalization,4.6,1000,92,644,6,81059,880,382,160,1,2,,8
2,Communication,3.8,1000000,,710,6,120151,803,96,38,,18,2,3
2,Puzzle,4.8,1000,92,236,6,43492,242,57,24,,1,2,
2,Board,3.8,100000,92,306,12,27918,421,217,91,,5,2,14
2,Entertainment,3.8,5000000,100,3251,12,356568,,,,1,3,2,
2,Books & Reference,4.9,1000,51,270,3,27068,392,141,56,4,1,4,
2,Education,3.9,50000,50,1782,9,218568,,,,2,,5,
2,Personalization,4.2,50000,0,6,3,326,3,0,0,,1,2,
2,Simulation,4.2,10000,92,2601,12,306000,5358,3562,662,3,2,5,
2,Shopping,4.4,500000,51,2783,12,307837,,,,2,4,4,
2,Puzzle,3.8,1000,0,322,6,29517,433,211,88,,2,2,2
2,Casino,3.9,1000,92,671,9,88134,1123,337,140,,2,2,26
2,Trivia,3.7,100000,92,4016,9,436988,7458,4760,1028,,6,,4
2,Medical,4.1,50000,51,771,6,67911,1092,471,191,,4,2,
2,Health & Fitness,4.7,10000000,100,7123,19,674908,,,,2,4,5,
2,Entertainment,4.5,1000,0,509,12,58577,665,258,103,,10,2,7
2,News & Magazines,3.5,100000,51,9,3,231,3,2,1,,,,2
2,Personalization,3.7,50000,100,686,3,89547,1080,423,157,,2,2,17
2,Books & Reference,4.6,5000,51,33,6,3589,77,31,14,9,1,2,
2,Entertainment,4.6,10000,51,55,3,5641,117,65,22,,2,2,4
2,Lifestyle,3.9,10000,50,74,3,8444,143,52,18,,,2,3
2,Puzzle,4.2,50000,100,1399,1114,133887,2010,873,284,2,3,,
2,Entertainment,4.5,1000,92,767,6,93682,1028,435,179,1,2,2,18
2,Media & Video,3.7,100000,51,581,9,57783,,,,,2,2,
2,Tools,4.3,10000,51,493,9,55909,658,211,76,,1,3,
2,Music,3.8,100000,50,1479,6,196779,3377,1869,562,1,3,2,
2,Lifestyle,3.5,1000,100,4707,30,584363,8909,4555,1226,,3,6,3
2,Finance,3.7,5000000,53,2544,28,340799,3591,1714,524,5,1,,
2,Tools,4.5,1000000,50,292,3,24953,355,86,39,2,1,5,2
2,Music & Audio,3.7,10000,51,259,6,35966,,,,2,6,2,
2,Photography,4.1,5000000,92,1695,9,221922,3739,2530,476,,3,5,
2,Education,4.7,10000,92,3295,12,441637,7060,4688,879,,4,2,7
2,Tools,4.5,100000,51,540,9,52010,686,155,57,1,1,2,10
2,Finance,3.4,5000,51,120,6,12363,174,47,21,,,2,1
2,Puzzle,3.8,1000,0,58,3,4077,44,18,9,,1,2,15
2,Puzzle,3.9,100000,51,573,6,56111,814,284,110,,3,2,
2,Sports,3.6,50000,92,1177,15,129915,1656,558,219,,7,2,
2,Racing,3.9,50000,51,993,5117,104403,1893,933,251,,3,2,2
2,Transportation,4.2,100000,100,3273,18,279759,,,,,,5,
2,Tools,3.4,10000,51,136,6,8208,155,21,9,2,,,
2,Tools,4.2,1000000,92,927,6,89852,,,,1,2,2,
2,Puzzle,3.7,10000,50,889,3,124803,2292,1072,347,,1,2,1
2,Arcade,3.7,50000,51,183,6,14339,,,,,7,2,
2,Tools,4.1,10000,50,57,3,7856,120,85,10,3,,2,
2,Entertainment,3.7,10000,51,878,12,76278,1044,302,98,,3,,
2,Personalization,4.1,100000,100,1476,6,181911,2476,942,361,2,3,4,
2,Arcade,3.9,1000,51,1125,5126,107117,,,,1,2,5,
2,Arcade,3.3,50000,51,75,6,5562,109,33,13,,2,2,13
2,Education,3.7,500000,51,131,5114,12966,113,12,5,1,2,,
2,Books & Reference,3.9,1000000,50,366,3,39729,,,,9,1,5,
2,Sports,3.7,10000000,92,514,6,66949,729,238,88,,2,2,17
2,Education,3.7,1000,92,1608,6,206721,3669,2614,434,,1,2,16
2,Tools,4.2,5000,51,162,6,13921,152,32,14,,1,2,4
2,Music & Audio,4.4,10000,51,574,9,55589,769,290,118,,2,2,
2,Music & Audio,4.3,1000,50,442,6,41814,610,276,111,1,2,3,
2,Media & Video,4.1,100000,92,2865,32345,321885,3555,1207,396,2,3,2,
2,Communication,3.9,5000,0,37,3,5687,90,30,15,,2,4,
2,Tools,4.3,10000000,92,3965,12,321751,4544,2246,456,1,3,7,
2,Personalization,3.9,1000,92,2199,9,182707,,,,,6,2,
2,Lifestyle,4.3,5000,92,1064,6,106804,,,,,2,2,
2,Casual,4.1,1000,100,853,9,78114,1149,297,123,,7,5,
2,Productivity,4.1,10000,51,456,12,47237,582,114,49,2,,2,
2,Personalization,3.8,100000,51,75,6,8054,97,16,8,,1,,2
2,News & Magazines,4.1,1000,50,321,6,33442,,,,4,2,4,
2,Photography,4.4,1000000,51,580,9,55850,814,327,136,1,1,2,11
2,Entertainment,3.9,10000,51,115,3,12522,199,57,25,,,2,4
2,Lifestyle,3.9,100000,51,169,9,19395,289,84,37,,1,2,
2,Business,3.8,1000,0,61,6,5518,,,,,,2,
2,News & Magazines,4,1000,50,1764,12,198611,2230,752,289,2,1,,
2,Books & Reference,4.7,10000,51,56,6,3530,54,33,9,,,2,8
2,Books & Reference,4.7,100000,51,139,6,17165,166,26,12,1,1,3,14
2,Tools,4.4,500000000,50,552,9,41475,,,,2,,4,
2,Business,3.6,1000,51,261,6,35565,517,162,72,1,2,2,4
2,Books & Reference,4.5,10000000,92,3207,12,432322,5279,3142,706,,2,6,2
2,Photography,4.4,1000000,100,4144,21,487692,8528,5019,1240,2,4,,
2,Finance,4.4,1000,50,376,6,35597,704,137,56,1,2,2,7
2,Entertainment,4,500000,51,257,6,33907,498,235,67,2,,5,6
2,Entertainment,3.6,1000,92,3039,9,414437,6623,4965,851,1,1,2,2
2,Lifestyle,4.3,10000,92,1782,41338,189995,2537,843,336,2,8,2,9
2,Tools,4.2,1000000,50,192,3,15584,182,50,20,,,2,8
2,Tools,4.1,500000,51,361,9,32605,,,,5,1,2,
2,Racing,4.2,10000000,50,1406,6,119961,1946,616,235,,1,2,4
2,Health & Fitness,3.7,500000,92,262,3,29131,482,147,67,,10,2,
2,Personalization,3.6,10000,0,6,3,122,3730,1600,574,,,,
2,Tools,3.8,1000,0,11,3,641,12,2,1,,,2,
2,Tools,4.6,1000,51,89,6,10294,135,13,6,,,2,
2,Puzzle,4.1,100000,50,1880,12,198156,2876,1275,429,2,1,2,5
2,Sports,4.4,1000,51,85,6,8267,98,6,3,,1,2,
2,Education,4,100000,51,155,3,12608,219,49,22,1,1,2,
2,Business,4.3,10000,51,76,3,5868,84,36,12,1,,2,
2,Lifestyle,3.8,50000,0,4,3,403,,,,,,2,
2,Education,4.1,1000,100,1783,6,230150,4056,2990,497,1,2,,
2,Media & Video,3.3,5000,100,1491,9,196364,3641,2688,464,7,1,2,7
2,Tools,3.7,1000,,74,6,8325,157,32,14,,,,
2,Weather,4.3,1000000,0,12,3,557,13,7,1,,1,4,4
2,Action,3.7,10000,92,2753,9,318838,5608,3973,636,,5,2,9
2,Tools,4,50000,92,827,6,98900,1034,385,160,,2,,
2,Social,3.5,100000,50,454,9,40534,606,198,84,1,3,4,9
2,Communication,4.5,500000,52,2844,12,214155,,,,6,1,8,
2,Tools,4.1,10000,0,42,3,3983,31,23,11,,,2,
2,Books & Reference,4.3,10000,92,2438,6,288977,5376,4104,582,,6,2,5
2,Education,4.6,5000,92,1524,6,221182,2762,1644,405,1,2,2,3
2,Education,4.7,50000,51,99,4955,8976,130,11,5,,,3,
2,Action,4.1,10000000,51,949,6,120743,2269,1091,349,,5,2,9
2,Books & Reference,3.8,100000,92,672,9,88331,1073,572,165,,3,2,6
2,Lifestyle,4.2,500000,50,1247,12,120442,,,,1,2,5,
2,Education,3.7,1000,100,403,3,55965,496,138,59,,5,3,9
2,Puzzle,4.1,100000,51,346,21,34099,335,24,10,1,1,5,3
2,Business,4,5000,51,154,12,27553,429,174,60,1,,2,
2,Strategy,4.2,1000,0,512,6,47832,700,346,141,,4,2,1
2,Education,3.3,1000,51,38,6,4055,57,22,10,1,,2,
2,Education,3.6,10000,50,180,6,21495,,,,9,,2,
2,Productivity,3.4,1000,0,12,3,789,12,2,1,,,5,1
2,Arcade,3.7,100000,51,1022,3,106858,1399,247,99,,3,5,
2,Casual,3.8,1000000,51,979,6,103304,1204,352,138,3,5,3,
2,Tools,4.2,10000000,100,3210,12,314793,4478,1337,487,10,3,6,
2,Card,3.8,50000,92,1260,18,139397,1859,573,216,,7,2,13
2,Casual,3.7,500000,92,2529,9,294293,4920,3115,695,1,3,2,2
2,Media & Video,4.3,10000000,51,1211,12,129167,1753,846,296,,2,5,
2,Health & Fitness,4.4,10000000,50,4903,18,515875,9994,5999,1568,1,4,5,10
2,Media & Video,4.5,500000,92,3038,15,271394,4091,1609,404,1,3,8,17
2,Tools,3.7,100000,50,878,6,108287,2240,1549,231,,1,,10
2,Entertainment,4.2,10000000,92,2498,18,340233,4432,2617,597,,6,,4
2,Photography,4.2,100000,92,1720,9,216824,4009,2711,471,1,1,2,10
2,Tools,4.5,100000000,92,993,3,99621,1342,341,112,1,2,,7
2,Shopping,3.9,1000,92,775,6,91267,1012,505,187,1,3,2,
2,Arcade,4.7,5000000,92,826,6,96795,,,,1,2,5,
2,Tools,3.6,10000,51,238,6,23732,474,252,18,,,1,1
2,Tools,4.3,500000,50,309,9,29208,515,212,42,1,1,2,6
2,Health & Fitness,4.3,10000,51,1158,15,98285,1230,290,115,,4,5,4
2,Puzzle,3.7,10000,51,43,6,16874,41,4,2,,,2,
2,Personalization,4.2,10000,51,110,6,14735,198,54,20,,2,,1
2,Music & Audio,4,100000,51,374,9,38086,,,,,2,2,
2,Casual,4.3,500000,51,605,5048,57796,717,136,53,1,3,,
2,Finance,4.2,10000,50,2126,9,218441,3490,1596,563,1,2,3,4
2,Personalization,4.1,10000,0,31,9,2845,,,,,,2,
2,News & Magazines,3.7,1000,51,6141,15,624513,11673,6881,1828,1,3,2,
2,Photography,4,100000,50,1531,9,139987,2329,1041,379,,1,3,
2,Puzzle,4.1,50000,50,405,5117,43639,529,201,71,,1,2,34
2,Social,4.2,10000000,100,6385,41341,654246,9266,4015,1445,,6,7,2
2,Books & Reference,4.2,10000,51,270,3,27068,,,,4,1,4,
2,Education,4.1,10000,92,1271,6,171845,,,,1,1,2,
2,Tools,3.4,1000,51,2560,18,245052,3538,1836,711,,3,6,9
2,Books & Reference,3.8,5000,92,2756,6,326593,5489,3741,713,1,2,2,
2,Lifestyle,4,10000,51,766,20,100345,1070,374,141,3,1,2,2
2,Entertainment,4.3,10000,100,1428,6,198229,,,,1,3,2,
2,Health & Fitness,3.7,500000,92,262,3,29131,,,,,10,2,
2,Entertainment,3.9,10000,51,113,3,12067,182,53,23,,,,
2,Productivity,4.2,1000,51,197,3,21769,361,196,76,6,1,3,24
2,Tools,4.1,100000,92,311,6,50100,314,88,38,,1,2,
2,Photography,3.9,5000,,80,3,8143,107,6,3,1,1,2,
2,Transportation,4.8,1000,92,701,9,69470,741,99,41,,1,6,4
